l_id,v_id_1,v_id_2,color
37086,20,344,r-
26256,1315,19750,k-
21230,26161,26178,k-
3273,9958,31016,k-
26114,692,19699,r-
42624,3218,3219,k-
30248,24877,6790,k-
148,31218,29701,r-
37025,333,334,k-
36613,1249,14026,k-
5288,23210,28403,k-
35497,8911,12746,k-
14602,22442,23123,k-
24136,9797,27547,k-
16420,23950,23951,k-
42126,428,2708,k-
34817,825,11836,k-
36999,14312,14384,k-
8529,2646,20403,k-
4139,17253,29451,k-
28773,4115,5084,k-
26380,1438,19822,k-
10510,20836,21332,k-
25184,15810,28037,k-
15518,9321,23561,k-
20541,17942,25869,k-
23342,7290,19277,k-
3446,16294,31084,k-
2371,28515,30645,k-
1389,26257,30225,k-
31913,8414,8418,k-
25427,8260,19378,r-
9330,20765,20770,k-
30317,6878,6879,k-
3799,9716,31221,k-
40629,1352,1170,k-
33286,4452,9900,k-
1541,27403,30286,k-
38523,4969,15948,k-
699,6490,29938,k-
2771,20107,30812,k-
14833,8670,23239,k-
2103,23904,30526,k-
25324,19331,19332,k-
8773,2882,20502,k-
16045,6664,23768,k-
2568,23543,30724,k-
34580,11535,11536,k-
3540,1226,31121,k-
5300,20815,28405,k-
36616,14027,14029,k-
15737,18846,18848,k-
18834,12351,25020,k-
40199,16081,729,k-
3560,30764,31129,k-
27247,18191,20246,k-
27677,667,3786,k-
40525,1060,1064,k-
21144,26131,26132,k-
41781,22916,2346,k-
38492,8569,15909,k-
27341,639,3453,k-
24469,30212,27690,k-
10064,21119,21122,k-
7365,12031,29120,k-
11484,18468,18477,k-
15710,9542,23628,k-
2195,11405,30565,k-
24522,12642,19314,k-
22881,15881,26987,k-
17475,11000,24438,k-
6323,9414,28704,k-
19375,29692,25289,k-
37343,1092,14716,k-
6157,28659,28658,k-
16144,9941,23813,k-
35078,7259,12203,k-
12682,22299,22300,k-
8588,13424,20427,k-
2194,24614,30565,k-
6751,23182,28855,k-
1590,13402,30305,k-
26981,2022,20107,k-
15516,6315,23560,k-
15508,19274,23556,k-
4439,19986,29542,k-
6597,7830,28791,k-
41935,2489,2495,k-
23855,7294,27422,k-
7185,5182,29037,k-
34181,10157,10999,k-
26639,19948,19950,k-
39036,13092,16451,k-
25304,748,19323,k-
563,5880,29880,k-
22672,323,19224,k-
1014,6270,30073,k-
14787,8632,23213,k-
40904,19865,1421,k-
36052,11631,13411,k-
8598,18011,20433,k-
23068,260,19253,k-
30560,3756,7119,k-
5741,6250,28523,k-
18081,11546,24701,k-
10464,18366,18367,k-
11411,10185,21747,k-
33549,23878,10156,k-
37121,30260,14492,k-
5880,5325,28564,k-
14030,7676,22858,k-
35528,25481,12781,k-
32882,5814,9429,k-
10106,21137,21138,k-
7801,27300,29287,k-
7298,24588,29092,k-
10634,4253,21376,k-
14591,3135,23121,k-
3151,28715,30965,k-
28995,5316,5350,k-
3180,2068,30979,k-
2372,19325,30645,k-
11974,3546,21982,k-
6604,8711,28794,k-
28660,28327,4969,k-
38545,15550,15971,k-
11768,21883,21885,k-
26261,1070,19753,k-
20057,25634,25635,k-
5850,6761,28557,k-
3380,13345,31056,k-
35500,17796,12748,k-
15687,18803,18836,k-
29577,5880,5970,k-
20393,13584,25807,k-
32709,27865,9253,k-
6445,7363,28746,k-
41265,20017,1807,k-
10528,4103,21337,r-
37163,10014,14521,k-
10545,3981,21344,k-
15928,22586,23718,r-
3898,20031,31257,k-
36557,26020,13965,k-
5377,26865,28426,k-
30216,23569,6757,k-
23470,29670,19281,k-
32371,3778,8894,k-
32838,17856,9385,k-
30987,6934,7523,k-
31374,1179,7919,k-
4901,22959,28169,k-
6577,8378,28783,k-
10245,8463,21212,k-
15647,18822,18825,k-
15656,29753,23610,r-
12418,28600,22170,k-
28089,4075,4250,r-
20283,8013,25757,k-
11273,21693,21694,k-
41884,2449,2450,k-
21173,26151,26149,k-
33586,10194,10190,k-
4572,2384,29582,k-
31923,8424,8431,k-
41225,1762,1766,k-
13191,18686,18687,k-
40933,4628,1447,k-
15286,6602,23458,k-
5616,16491,28494,k-
27785,2656,3882,k-
6576,7768,28783,k-
27533,20957,3515,k-
18630,864,19052,k-
6260,8508,28688,k-
13500,6935,22597,k-
17994,10890,24660,k-
28374,28084,4623,k-
16609,11997,24042,k-
31319,7874,7875,k-
16342,10431,23916,k-
26777,1764,20014,k-
32958,1193,9521,k-
29845,9283,6310,k-
34626,7141,11595,k-
5427,14046,28440,k-
6254,6837,28686,k-
40955,22937,1468,k-
1522,27242,30278,k-
38480,8786,15893,k-
27571,24448,3675,r-
42229,2352,2815,k-
31582,8117,8136,k-
19967,23130,25583,r-
29319,5692,5693,k-
6643,3723,28812,k-
41612,7755,2173,r-
18570,11947,24907,k-
3194,11589,30984,k-
5219,27037,28365,k-
10845,21482,21484,k-
29252,5621,5622,k-
12256,5694,22088,k-
27548,2067,3657,k-
32977,7101,9546,k-
33730,10362,10365,k-
40174,19404,79,k-
39782,10859,17340,k-
30538,5380,7088,k-
29691,828,6124,k-
12823,22347,22348,r-
42324,31176,2885,k-
18593,12056,24913,k-
25540,3572,19433,k-
33366,29008,9987,k-
41869,2116,2430,k-
7332,8122,29105,k-
39038,13092,16452,k-
33209,4880,9809,k-
21258,11427,26188,k-
15852,23681,23682,k-
22524,19201,19205,k-
16332,10142,23910,k-
30162,6697,6703,k-
42134,490,2714,k-
40642,29525,1185,k-
19606,25385,25390,k-
18739,13169,24979,k-
8904,18560,20558,k-
19031,30588,25109,k-
7755,21331,29266,k-
2299,25650,30614,k-
40172,699,700,k-
6419,11249,28737,k-
38475,14039,15888,k-
7196,7386,29044,k-
2012,28628,30488,k-
26149,1102,18136,k-
14334,17728,17826,k-
29669,1407,6092,k-
40958,1151,1475,k-
10637,2027,21377,k-
36056,6885,13409,k-
8522,2639,20399,k-
10447,21300,21309,k-
1295,30182,30183,k-
1290,25027,30180,k-
36002,25714,13376,k-
6734,8419,28816,k-
11449,11559,18463,k-
29408,12228,5797,k-
6838,23348,28890,k-
10570,5366,18391,k-
40092,3572,642,k-
3189,8908,30983,k-
2731,4372,30796,k-
8820,2942,20524,k-
18479,11924,24862,k-
4127,21824,31338,k-
33285,998,9900,k-
26654,19956,19957,k-
12441,5878,22183,r-
20055,25635,25634,k-
5387,3740,28428,k-
8412,2511,20345,k-
24254,16231,27591,k-
38430,13479,15837,k-
28194,21493,4403,k-
29908,2415,6402,k-
18573,19048,19046,k-
28460,5213,4736,k-
14737,8527,23188,r-
4109,1736,31331,k-
15933,23719,23720,k-
17097,24185,24292,k-
16064,9851,23776,k-
14421,8067,23042,k-
2054,484,30506,k-
144,100,29700,k-
11368,18445,18446,k-
8720,18248,18254,k-
6200,23847,28670,k-
40931,19825,1446,k-
25707,18090,18092,k-
41268,20288,1808,k-
1344,16351,30203,k-
5902,7225,28570,k-
30487,4957,7051,k-
1498,5574,30270,k-
30291,6820,6834,k-
15078,23359,23361,k-
543,28119,29870,k-
19592,13038,25383,k-
31158,7735,7721,k-
41692,29175,2276,k-
1345,18213,30203,k-
12735,6170,22320,k-
26890,29248,20059,r-
1025,23913,30076,k-
16401,10238,23941,k-
40249,378,782,k-
33980,10059,10694,k-
21317,4435,26219,k-
39084,29131,550,k-
32832,9383,9382,k-
38799,4440,16208,k-
35418,6875,12667,k-
26816,17952,20026,k-
26503,752,19885,k-
32552,9089,9082,k-
27152,19791,20198,k-
28087,4181,4240,k-
24112,16705,27536,k-
41494,1987,2050,k-
19603,2722,19071,k-
33441,29027,10059,k-
24992,27946,27947,k-
33191,9786,9787,k-
11103,4798,21608,k-
29956,5064,6456,k-
2921,30876,30877,k-
12675,3579,18592,k-
10769,4311,21448,k-
5040,23357,28243,k-
5217,15836,28365,k-
4233,777,29490,k-
11870,5318,21933,k-
16208,9995,23846,k-
16281,23881,23885,k-
26088,19684,19685,k-
5028,11989,28235,k-
20239,29670,25736,k-
30017,6541,6542,k-
5120,14502,28300,k-
33555,10162,10163,k-
36856,14266,14268,k-
19428,13114,25312,k-
10069,21120,21124,k-
9892,21025,21024,k-
9975,21070,21072,k-
16464,11424,23970,k-
40411,2085,959,k-
18792,12295,25002,k-
30176,6724,6727,k-
31341,3249,7891,k-
3818,7774,31228,k-
26897,1890,20064,k-
35867,13036,13228,k-
42645,3233,3235,k-
41442,283,1996,k-
41450,30153,1991,k-
22480,26791,26792,k-
32383,8900,8906,k-
25901,15729,18114,k-
4789,28104,28111,k-
34627,11590,11596,k-
42625,3090,3219,k-
2262,29902,30595,k-
15291,9115,23461,k-
14977,28884,23311,k-
22844,14307,26972,k-
10594,10743,18398,k-
7747,26150,29264,k-
33714,10349,10350,k-
15813,9076,23665,k-
14074,7721,22880,k-
28973,5321,5322,k-
14950,23298,23299,k-
3385,28184,31058,k-
32422,4485,8950,k-
1586,3491,30303,k-
11653,21839,21840,k-
39636,9418,17163,k-
34938,11975,11994,k-
20078,25646,25647,k-
19377,25291,25292,k-
29106,21953,5461,k-
20809,8840,19137,k-
25569,13702,19452,k-
31650,18147,8210,k-
30914,7475,7477,k-
36942,4048,14344,k-
4333,8529,29511,k-
12736,6171,22321,k-
8389,2473,20332,k-
13925,62,22811,k-
1216,20088,30152,k-
40441,640,991,k-
41397,20088,1943,k-
21201,14232,26164,k-
35688,154,158,k-
32933,9491,9498,k-
31760,23104,8294,k-
25384,30727,19363,k-
20003,13382,25604,k-
27955,4087,4090,k-
8378,2526,20326,k-
31492,1265,8031,k-
40371,3541,897,k-
21434,26268,26269,k-
30046,6583,6584,k-
11616,5059,21823,k-
38529,7950,15957,k-
15756,17458,18851,k-
40979,19854,1499,k-
9113,20636,20638,k-
35704,30460,164,k-
35061,8215,12182,k-
6002,6023,28606,k-
32253,18498,8765,k-
38842,12529,16254,k-
15850,7208,23682,k-
15979,28986,23738,k-
40526,1064,1065,k-
11233,1931,21673,k-
4691,28736,29617,k-
25710,18092,18094,k-
15356,17939,18788,r-
37723,18626,15108,k-
8714,18252,18251,k-
41050,28711,1572,k-
10602,17880,21359,k-
3481,4080,31097,r-
25992,19638,19639,k-
30895,1327,7459,r-
21393,14472,26247,k-
26912,18424,20072,k-
3098,30942,30944,k-
30740,29623,7246,k-
27917,4041,4046,k-
30139,5608,6586,k-
9409,3333,20812,k-
36579,13917,13984,k-
40294,828,827,k-
25196,17304,28043,k-
13746,22721,22722,k-
2325,25650,30625,k-
4931,24392,28183,k-
22689,15777,26871,k-
33404,30412,10014,k-
27708,3813,3816,k-
40752,1280,1278,k-
5159,620,28330,k-
18551,12010,24898,k-
15565,18811,18812,k-
10616,21365,21367,k-
41218,1759,1760,k-
5236,21550,28379,k-
26828,9556,18198,k-
26152,8340,18137,k-
6868,23404,28898,k-
11809,5272,21902,k-
26680,2731,18177,k-
6273,25378,28692,r-
26400,1455,19832,k-
15243,23438,23439,k-
13657,22676,22677,k-
32534,9022,9053,k-
18295,11802,24790,k-
36387,10295,13774,k-
13054,18673,18668,k-
12226,22073,22074,k-
37033,265,337,k-
6923,27044,28921,k-
986,9856,30061,k-
41370,283,1910,k-
24577,17052,27738,k-
38638,11458,16062,k-
8937,6166,20573,k-
12800,18610,18611,k-
34990,12071,12074,k-
27623,3754,3735,k-
20658,5025,19117,k-
13142,22420,22447,k-
33644,6806,10257,k-
24659,23882,27774,k-
14881,23264,23265,r-
27733,3779,3835,r-
13644,7249,22669,k-
33140,9699,9703,k-
42451,20179,3004,k-
26781,1763,20016,k-
9779,206,20970,r-
35343,29140,116,r-
39482,7366,16962,k-
40771,548,1295,k-
25812,19554,19555,k-
28981,15669,5328,k-
33581,7378,10186,k-
42154,2739,2740,r-
42753,3346,3347,k-
13849,22770,22771,k-
3755,2968,31205,k-
7464,6060,29158,k-
18528,11966,24889,k-
22747,15788,26912,k-
42132,25759,2711,k-
23319,913,27180,k-
27721,4721,3819,k-
5713,14482,28517,k-
843,1889,30001,k-
21136,21354,26129,k-
5014,5860,28231,r-
14743,23190,23191,k-
26740,19986,19991,k-
581,6094,29889,k-
25803,19550,19549,k-
37235,385,379,k-
32462,5051,8992,k-
6169,9851,28662,k-
19368,25270,25286,k-
12271,5746,22093,k-
2765,643,30810,k-
30933,7483,7488,k-
1069,18893,30093,k-
3456,12208,31087,k-
32512,28436,9039,k-
10578,2126,18395,k-
26835,1811,17966,k-
35958,11560,13320,k-
19476,25332,25333,k-
10407,4081,21287,k-
21536,28544,26318,k-
26116,29481,19699,r-
34538,7494,11480,k-
36979,10394,14372,k-
25343,30229,19341,r-
2060,21903,30508,k-
10015,3813,21095,k-
39776,10124,17329,k-
11958,5383,21974,k-
13351,22426,22521,k-
9341,3369,20778,k-
7385,28373,29128,k-
10016,3226,21096,k-
6645,8084,28813,k-
845,555,30002,k-
18584,18112,24910,k-
9912,21031,21033,k-
20734,8691,25959,k-
32589,28915,9124,k-
19336,2010,25266,k-
5635,26641,28498,k-
6206,23850,28673,k-
10371,4079,21270,k-
40147,678,676,k-
7237,3412,29063,k-
1819,23812,30400,k-
11608,5041,21819,k-
8071,25604,29082,k-
40597,17452,1151,k-
41416,20136,1960,k-
5914,30024,28573,k-
30251,6793,6780,k-
36088,13442,13443,k-
14705,23145,23172,k-
28833,21867,5160,k-
16308,10115,23898,k-
18398,24826,24832,k-
15224,9058,23430,k-
42458,29609,3010,k-
4116,20428,31335,k-
32710,2449,9254,k-
3877,3229,31250,k-
10302,21248,21238,k-
27936,4057,4068,k-
17537,8935,24459,k-
21509,26302,26303,k-
28589,10208,4881,k-
6607,8105,28797,k-
2823,2715,30833,k-
5795,22574,28543,k-
25022,15815,27962,k-
6214,6753,28675,k-
36462,18254,13866,k-
2609,29387,30742,k-
13311,3424,22523,k-
10887,5293,21499,k-
33239,23777,9852,k-
19487,111,19063,k-
20959,385,19162,k-
12980,3894,18642,k-
30503,7064,7066,k-
28162,4361,4365,k-
3816,31178,31227,k-
26324,19683,19789,k-
9342,20780,20781,r-
6122,3479,28650,k-
20769,19128,19129,k-
28852,5091,5173,k-
12738,22320,22321,k-
14011,30487,18728,k-
4378,1178,29525,k-
25404,591,19371,k-
42537,3114,3115,k-
42144,494,2723,r-
24130,16725,27544,k-
29909,18697,6407,k-
42250,1223,2830,k-
15797,9638,23657,k-
24291,16854,27606,k-
7711,2290,29248,r-
15877,7197,23696,k-
29373,22109,5758,k-
28163,4364,4366,k-
5607,7570,28492,k-
12255,5694,22087,k-
14039,20032,22862,k-
7651,28504,29228,k-
23539,16235,27281,k-
10726,21423,21426,k-
25766,35,19529,k-
5540,4133,28474,r-
12498,4314,22212,k-
39609,28444,17124,k-
42695,2219,3288,k-
15735,18843,18847,k-
14990,9752,23320,k-
9731,25273,20946,k-
36464,1505,13868,k-
31204,2367,7781,k-
25102,12043,27999,k-
30253,6795,6760,k-
35406,533,12640,k-
24195,416,19292,k-
12218,22070,22071,k-
3140,5750,30961,k-
15618,9468,23594,k-
35585,25291,12850,k-
21537,26318,26319,k-
38262,464,475,r-
15693,18202,23621,k-
27142,2172,20195,k-
42227,126,2782,k-
32364,4809,8888,k-
10047,134,21113,k-
20019,25611,25612,k-
28458,5212,4736,k-
5183,20012,28343,k-
33842,2300,10512,k-
41894,20330,2463,k-
32899,3026,9448,k-
26676,18174,18175,r-
22522,309,19204,k-
18374,4400,19029,k-
1354,21322,30207,k-
9381,20781,20803,r-
12589,22211,22253,k-
41546,2102,2103,k-
7170,23922,29031,k-
6335,26833,28707,k-
14720,8489,23178,k-
40917,29642,1435,k-
27254,23384,20250,r-
8908,3040,20560,k-
3083,18270,30852,k-
755,9619,29959,k-
20697,413,25944,k-
22876,26982,26984,k-
27723,3819,3821,k-
34171,4561,10987,k-
23189,27111,27112,k-
16225,10041,23855,k-
53,28231,29656,r-
5650,4459,28502,k-
40946,17102,1461,k-
4570,2375,29581,k-
2579,17218,30730,k-
9658,29497,20910,k-
30915,2636,7477,k-
20042,25724,25627,k-
15473,9361,23544,k-
9332,3431,20771,k-
24090,16698,27525,k-
3230,5815,30999,k-
11466,17845,18466,k-
2834,8690,30840,k-
26624,523,19938,k-
39069,28494,16491,k-
14079,22652,22882,k-
29101,2774,5452,k-
34796,11804,11805,k-
16458,3275,23968,k-
11477,18462,18474,k-
23259,7366,27151,k-
14669,6792,23155,k-
10978,21545,21546,k-
13345,6656,22539,k-
17993,24659,24660,k-
20985,26054,26060,k-
13729,7401,22713,k-
4788,22044,28111,k-
24048,16652,27505,k-
23582,27298,27299,k-
28634,2182,4933,k-
6636,8077,28809,k-
41275,423,1813,k-
9477,18423,20834,k-
9095,18300,18305,k-
6904,9113,28914,k-
9180,20676,20678,k-
20542,17943,25869,k-
16495,23981,23983,k-
11889,21941,21942,k-
8109,14811,29394,k-
17907,12032,18999,k-
25872,19585,19586,k-
685,18180,29931,k-
36642,30141,14049,k-
4830,28491,28133,k-
2879,28992,30859,k-
7436,29140,29150,r-
7715,278,29248,r-
33615,5314,10219,k-
41943,2498,2472,k-
18499,5751,24873,k-
28592,1139,4884,k-
27470,3566,3567,k-
35886,2822,13240,k-
41898,2461,2465,k-
9882,3733,21018,r-
41936,2465,2496,k-
31400,151,7943,k-
40238,769,770,k-
33303,9913,9916,k-
32774,2078,9322,k-
21391,26246,26247,k-
31500,23034,8041,k-
9410,20812,20813,k-
20634,28492,19111,k-
9505,21022,20844,k-
29243,1879,5613,k-
29426,22121,5810,k-
14382,206,23023,r-
3210,9144,30991,k-
27645,30001,3754,k-
8170,48,29421,k-
13674,17997,22685,k-
20958,2227,19162,k-
24335,3886,27629,k-
21285,14359,26199,k-
34615,10427,11581,k-
15301,8317,23466,k-
15597,9458,23585,k-
12493,28607,22209,r-
14860,8709,23253,k-
20485,184,19103,k-
36080,2710,13424,k-
28312,275,4531,k-
15092,23365,23366,k-
10632,4148,21374,k-
17436,24403,24424,k-
36352,388,260,k-
10021,12219,18348,k-
32118,28866,8617,k-
23077,16040,27066,k-
8376,2481,20325,k-
1708,28552,30356,k-
27173,15566,20209,k-
35908,13260,13262,k-
142,27121,29699,k-
28213,4411,4418,k-
31040,3595,7582,k-
14880,4013,23264,r-
5958,8609,28587,k-
13020,23211,22414,k-
14650,8405,23145,k-
32149,4313,8652,k-
36784,14205,14206,k-
9388,20765,20805,k-
29680,2151,6107,k-
35562,25243,12822,k-
34918,11859,11968,k-
41445,2044,1998,k-
20086,25655,25651,k-
8774,2882,20503,k-
4871,22550,28156,k-
19167,11884,25171,k-
22870,333,19233,k-
27366,7641,3472,k-
25547,29358,19438,r-
18267,11772,24777,k-
1042,25386,30083,k-
29790,6153,6239,k-
33085,9667,9676,k-
3547,1227,31124,k-
34844,29082,11879,k-
3538,28439,31120,k-
32624,6337,9161,k-
25402,29949,19370,k-
42136,30833,2717,k-
17888,17920,24616,k-
16115,23797,23799,k-
33206,5732,9807,k-
31371,7919,7918,k-
16147,9941,23814,k-
10026,21098,21102,k-
40472,29505,1007,k-
13237,18346,22491,k-
11476,18472,18473,k-
26736,17962,17786,k-
3175,8330,30976,k-
31285,3728,7846,k-
16917,24184,24185,k-
12262,22089,22090,k-
32395,26260,8919,k-
4118,2132,31336,k-
8087,20252,29385,k-
20186,25719,25710,k-
4235,1310,29492,k-
27178,15852,18212,k-
13837,20470,22765,k-
12893,6271,22377,k-
38713,8524,16132,k-
25568,9431,19452,k-
10652,4309,21385,k-
6855,8983,28895,k-
42244,28909,2827,k-
32617,759,9155,k-
4464,1830,29549,k-
23118,370,19260,k-
19525,18794,19070,k-
20421,25817,25818,k-
20043,17397,25628,k-
4413,19547,29535,k-
20110,13373,25665,k-
7902,8422,29327,k-
5707,19325,28515,k-
36132,10434,208,k-
20327,13549,25776,k-
28209,4414,4416,k-
7685,315,29237,k-
10708,21411,21412,k-
20549,11900,25873,k-
27320,3414,3419,k-
4718,29182,29625,k-
13946,7615,22821,k-
33438,2415,10054,k-
18278,9089,24783,k-
31408,28136,7956,k-
29022,22000,5383,k-
11766,21883,21884,k-
510,24532,29857,k-
6463,19025,28751,k-
2284,17969,30604,k-
41167,9212,359,k-
11100,4635,21607,k-
17455,10982,24432,k-
5004,24774,28226,k-
12969,28589,18640,k-
31051,7608,7607,k-
9520,18333,18332,k-
24560,19830,27729,k-
36596,10025,14001,k-
38411,15807,15811,k-
41363,20100,1909,k-
16418,10252,23951,k-
25406,29479,19372,k-
40406,475,952,r-
12485,5796,22206,k-
16135,9930,23809,k-
738,20980,29953,k-
27624,814,3737,k-
19156,9547,25165,k-
3837,22298,31236,k-
28599,1101,4893,k-
11899,23939,21947,k-
2669,18035,30767,k-
30947,18764,7494,k-
41371,286,1910,k-
13637,3785,22665,k-
38314,19414,38,k-
41688,878,2264,k-
30445,6682,7011,k-
310,1237,29771,k-
37217,15885,386,k-
41941,2496,2497,k-
36640,26065,14050,k-
30962,7513,7510,k-
6684,23087,28829,k-
6915,9143,28919,k-
20532,25865,25866,k-
8231,16992,29441,k-
31439,7971,7973,k-
15333,23482,23483,k-
24483,23233,27697,k-
29620,275,6024,k-
38923,12877,16341,k-
24642,27765,27766,k-
17301,18651,24360,k-
5206,25926,28357,k-
23074,18113,19255,k-
35075,12193,12198,k-
22833,14627,26968,k-
28399,29812,4660,k-
195,14261,29723,k-
6240,6795,28682,k-
23188,15981,27112,k-
1350,19163,30205,k-
7380,16842,29127,k-
30889,7453,7454,k-
36266,5113,13647,k-
15867,22653,23691,k-
40923,1507,1445,k-
37644,5582,15030,k-
17236,6216,18949,k-
26194,18147,18150,k-
20029,5689,25621,k-
9216,4955,20698,k-
1848,15628,30412,k-
38506,114,500,k-
22830,2781,19228,k-
26985,2007,20110,k-
12895,18573,22377,k-
27979,697,4125,k-
524,4467,29862,k-
32554,9087,9088,k-
11875,11796,21935,k-
18892,12432,25047,k-
31812,23122,8325,k-
14511,8197,23083,k-
26124,29482,19707,r-
11820,5323,21908,k-
10967,5699,18420,k-
3179,8569,30978,k-
13554,13488,22620,k-
38302,18723,15705,k-
39563,17052,17053,k-
1633,2780,30324,k-
17459,14354,24433,k-
31624,7337,8181,k-
4849,18566,28144,k-
15519,23560,23561,k-
23081,2756,27068,k-
9466,20828,20829,r-
7948,1898,29344,r-
17546,10705,18973,k-
26720,19978,19979,k-
14741,8524,23191,k-
4613,3263,29594,k-
19962,3039,25580,k-
41062,1324,1580,k-
35913,142,183,k-
17458,280,24433,k-
30936,6100,7490,k-
10610,4197,21364,k-
4075,20524,31320,k-
2905,8752,30870,k-
13610,17726,22650,k-
3516,643,31112,k-
18567,12035,24906,k-
21300,26206,26207,k-
25758,11103,18106,k-
1211,21271,30150,k-
39080,7944,16503,k-
29329,5704,5702,k-
28126,4296,4297,k-
7060,9830,28993,k-
42442,2989,2991,k-
18949,12474,25070,k-
40535,28868,1077,k-
33253,9864,9866,k-
18448,12096,24853,k-
23884,16505,27435,k-
6714,8330,28842,k-
32474,2672,9007,k-
31031,28425,7575,k-
2984,4932,30901,k-
25989,1167,19638,k-
18590,12055,24912,k-
3055,28448,30928,k-
1606,29561,30311,k-
32468,1447,9004,k-
7750,19229,29266,k-
36769,10175,14190,k-
33429,6677,10039,k-
5077,28272,28271,k-
36658,8192,14071,k-
20709,30103,25946,k-
28079,21397,4247,r-
14010,18728,18727,k-
11046,21576,21578,k-
10048,6575,18349,k-
15145,9013,23393,k-
29737,22305,6172,k-
16112,23796,23798,k-
40497,28883,1030,k-
42748,33,3342,r-
29965,14964,6475,k-
4525,3033,29565,k-
41367,1394,1910,r-
15593,23582,23583,k-
989,9956,30062,k-
5335,3516,28416,k-
13381,6702,22554,k-
5325,20753,28412,k-
18123,11588,24720,k-
4884,26127,28164,r-
34163,10971,10972,k-
11081,14507,21595,k-
10814,7484,21471,k-
12964,18179,22406,k-
24794,27842,27847,k-
26215,1278,19732,k-
9787,3662,20974,k-
33504,7233,10107,k-
3192,11590,30977,k-
9420,20815,20817,k-
23798,19582,27397,k-
2817,2576,30831,k-
4626,2219,29599,k-
17887,24615,24616,k-
20178,25685,25706,k-
42666,20657,3257,k-
9925,8220,21040,k-
7145,5608,29023,k-
1134,3926,30117,k-
16603,7074,24039,k-
10740,4294,21434,k-
32079,20439,8585,k-
41763,2333,2332,k-
4452,20001,29543,k-
30801,7355,7358,k-
23047,16034,27053,k-
34820,30579,11843,k-
5709,1453,28516,k-
14473,9365,18741,k-
32348,8869,8870,k-
1939,5137,30454,k-
42064,2653,2654,k-
15838,28974,23677,k-
30475,1572,7041,k-
25820,890,19562,k-
38817,4906,16231,k-
15258,9052,23443,k-
29848,18546,6312,k-
27557,3662,3661,k-
7916,13706,29331,k-
6783,8601,28864,k-
28216,4416,4421,k-
23914,4250,27447,r-
23854,26192,27422,k-
40723,1247,1250,k-
9760,15942,20958,k-
16073,9479,23781,k-
34939,11993,11994,k-
18685,24949,24950,k-
7167,10314,29030,k-
26162,16753,18140,k-
35887,6721,13242,k-
35148,302,12286,k-
19622,25399,25400,k-
29855,6321,6325,k-
8151,6861,29409,k-
39853,14622,17432,k-
6599,18378,28791,k-
19053,25119,25120,k-
39671,17053,17169,k-
6697,23074,28836,k-
34259,23615,11107,k-
1404,9879,30232,k-
31303,767,7861,k-
5670,4491,28506,k-
26027,1067,19653,k-
14513,8198,23084,k-
10096,18352,18353,k-
9891,21025,21023,k-
15991,9778,23743,k-
27485,30872,3584,k-
7536,19094,29184,k-
32204,8706,8707,k-
11955,914,21971,k-
23317,16186,27179,k-
41753,2377,2327,k-
29969,6487,6490,k-
30969,7513,7514,k-
6374,9589,28725,k-
15261,9082,23444,k-
12614,22269,22267,k-
35339,13369,12550,k-
7057,23578,28989,k-
10118,21141,21144,k-
5621,21519,28496,k-
15723,18841,18842,k-
15388,9219,23506,k-
40794,32,1323,k-
28397,4654,4655,k-
30299,27416,6847,k-
8679,3458,18241,k-
16569,24806,24021,k-
39832,7828,17400,k-
12992,22409,22410,k-
23412,11956,27222,k-
12514,5949,22218,k-
20072,25642,25643,k-
11010,4546,21561,k-
42755,6456,3350,k-
29749,6175,6181,k-
40694,1223,1224,k-
28190,1670,4398,k-
38665,7643,16090,k-
6336,10017,28707,k-
25818,893,19561,k-
18306,8582,19021,k-
23376,1672,27204,k-
23299,9519,18036,k-
13767,7450,22730,k-
26761,708,18187,k-
31129,446,7683,k-
24507,29505,27706,k-
36380,13729,13768,k-
23165,6516,27085,k-
27806,18731,3879,k-
25553,19442,19443,k-
41843,1960,2411,k-
14003,491,22847,k-
42388,2944,2945,k-
9003,13300,18294,k-
40361,868,886,k-
40622,1163,1164,k-
40354,882,884,k-
38238,2670,15657,k-
28405,1282,4667,k-
33708,7403,10348,k-
17209,23091,24324,k-
27987,2980,4134,k-
42053,2647,2646,k-
9944,21051,21052,k-
36700,14122,14123,k-
25487,19389,19406,k-
27617,3728,3729,k-
24222,19303,19304,k-
26176,9199,18142,k-
33538,7380,10142,k-
4024,19213,31299,k-
40377,19585,905,k-
1862,4801,30420,k-
26783,1777,20016,k-
21315,14378,26218,k-
29401,22112,5790,k-
32379,8901,8904,k-
3677,31176,31177,k-
30289,6829,6832,k-
27488,3424,3594,k-
27614,4607,3707,k-
22481,26792,26793,k-
24595,14611,19316,k-
30494,7802,7059,k-
5982,5811,28596,k-
5414,3787,28438,k-
32953,9513,9514,k-
31063,7617,7615,k-
32795,5477,9341,k-
6358,7060,28716,k-
25978,19494,19633,k-
30957,7506,7507,k-
12490,5942,22208,k-
1801,18560,30393,k-
34587,24703,11546,k-
18733,592,24977,k-
20622,25907,25913,k-
7980,975,29353,k-
12860,22368,22367,k-
26020,7108,18123,k-
3293,3951,31024,k-
25193,17304,28042,k-
40163,3269,692,r-
9181,20677,20678,k-
31238,4628,7806,k-
9077,9967,18301,k-
1597,3563,30308,k-
28814,27522,5127,k-
24513,27708,27709,k-
30607,3774,7158,k-
14623,8366,23133,k-
3883,7488,31253,k-
