l_id,v_id_1,v_id_2,color
6255,9200,28686,r-
10486,7097,18378,k-
2227,24937,30579,k-
33782,26020,10442,k-
32929,9493,9495,r-
6660,8141,28821,k-
12156,13409,22048,k-
4607,2574,29592,k-
19700,25437,25449,k-
15571,18814,18815,k-
16070,9454,23779,k-
396,28511,29806,k-
21386,14452,26244,k-
2888,14651,30863,k-
40640,1363,1183,k-
32025,8531,8532,r-
12674,3597,18592,k-
27414,3521,3523,r-
39579,13956,17072,k-
15200,18460,23421,r-
6238,15697,28682,k-
23569,16294,27293,k-
34441,5759,11350,k-
27116,3002,20179,r-
5496,3934,28462,k-
22631,15727,26850,r-
4441,19989,29542,r-
32373,8895,8896,r-
5625,27325,28496,r-
31646,9127,8192,k-
13836,20467,22765,k-
33635,10242,10246,k-
33122,9705,9706,r-
3931,6685,31267,r-
6314,28703,28702,k-
3084,7245,30938,k-
41773,4995,2341,r-
31798,6898,8316,r-
32700,2461,9244,r-
26273,19759,19761,r-
3099,326,30944,k-
15906,9699,23708,k-
20509,25855,25856,k-
420,1932,29818,k-
15980,9765,23738,k-
33543,8458,10151,r-
469,18385,29837,k-
38092,15525,15527,k-
2687,193,30777,k-
21399,4886,26250,k-
32587,28915,9123,k-
39262,4245,16704,k-
25558,18066,18065,r-
10100,17824,21136,k-
28656,4959,4962,r-
6691,8232,28831,k-
33276,23795,9890,k-
2287,25638,30607,k-
8696,5943,20479,r-
9706,20932,20933,r-
32448,5715,8980,r-
7418,12478,29141,k-
31332,7538,7881,r-
4633,30838,29600,r-
32260,22127,8774,k-
39893,17472,17473,k-
11879,5331,21938,k-
31833,6713,8341,r-
25460,441,19392,r-
18432,4552,24850,k-
40565,28216,1115,k-
16406,10251,23944,k-
33457,10070,10072,k-
29504,5896,5897,r-
23700,16377,27351,k-
1122,18974,30113,r-
39848,17407,17423,k-
31817,2833,8319,k-
15170,23409,23405,k-
29744,6134,6177,r-
3706,20941,31189,k-
16227,10043,23856,k-
28708,30354,5015,k-
41023,1536,1538,k-
7981,19400,29353,k-
41390,1435,1931,k-
1299,25391,30184,r-
16836,24144,24145,r-
23413,13872,27222,k-
40756,2582,1285,k-
13651,7271,22673,k-
2495,27220,30694,r-
40582,1147,1129,k-
42741,7367,3331,k-
30154,6689,6688,r-
108,24632,29683,k-
496,5587,29850,k-
31059,31210,7615,k-
30077,2161,6611,k-
13401,29962,18703,k-
1027,28564,30077,r-
12972,18640,18641,k-
15784,23652,23651,k-
2958,4491,30890,k-
12177,6312,18569,k-
7362,24905,29120,k-
9492,30431,20839,k-
5996,19007,28604,r-
1990,23495,30478,k-
16053,9835,23770,k-
13926,7582,22811,k-
2219,20491,30575,k-
25154,18801,28023,r-
15651,9510,23609,k-
20869,26010,26013,k-
4727,18077,29627,k-
4388,29348,29528,r-
33426,10038,10037,k-
7535,28939,29183,k-
14840,23241,23242,r-
4018,3281,31298,r-
23033,17771,27047,k-
7017,7942,28968,r-
10480,30821,21317,k-
5264,2201,28390,k-
10258,14344,21218,k-
30659,30317,7223,r-
3049,29960,30926,k-
18107,24712,24713,r-
39208,16182,16636,k-
28686,4995,4992,r-
41387,20083,1927,k-
27376,3477,3486,k-
34682,11662,11670,k-
29527,21451,5923,r-
34167,24428,10979,r-
26171,1028,18141,k-
25294,29747,18043,k-
4629,20474,29599,k-
36633,19963,14044,k-
15854,18790,23683,r-
32191,23247,8694,k-
8008,12642,29358,r-
34607,24711,11575,r-
18347,24811,24812,k-
16955,11340,24205,k-
30502,7061,7064,k-
31674,30489,8230,r-
23495,30702,27262,k-
21056,19166,19167,k-
18502,11949,24874,k-
3761,20010,31207,k-
3948,14621,31272,k-
12357,8841,22135,k-
34819,6851,11842,r-
35466,5024,12714,r-
28370,4614,4615,k-
21197,3277,18025,r-
5669,28504,28505,r-
3017,7720,30912,r-
13035,18659,18664,k-
38438,9715,15845,r-
20307,2550,25768,k-
14986,9745,23317,k-
36463,4325,13868,k-
12668,18184,22293,k-
9979,21075,21077,r-
17890,28394,17920,r-
16264,10082,23875,k-
36708,14130,14131,k-
36034,7471,190,k-
14721,8489,23179,r-
33396,10006,10008,k-
34253,2529,11101,r-
3136,29344,30960,k-
15500,19066,23554,r-
27725,3832,3834,r-
22666,6701,19222,k-
39684,12814,17218,k-
10718,8501,18402,r-
17576,10797,24471,k-
32405,11487,8924,k-
14411,21859,23039,k-
27439,3543,3544,r-
21312,26214,26216,k-
21075,26064,26103,k-
21325,14306,26222,k-
7276,10958,29080,k-
33024,8891,9562,r-
9200,3298,20688,r-
14297,14395,18737,k-
38414,19734,495,k-
13827,22759,22761,k-
27171,6244,20207,k-
40616,1382,1157,r-
10988,4500,21552,r-
4511,30048,29563,r-
6718,8350,28844,r-
31934,7586,8444,r-
22986,523,19249,r-
8565,2693,20416,k-
27943,3915,4073,r-
10357,20596,21264,k-
12805,30797,22342,k-
4657,3915,29607,r-
5362,28423,28425,k-
32209,8711,8712,r-
17337,10890,24374,r-
14420,7082,23042,k-
4650,2930,29606,k-
12709,826,22314,r-
10819,18375,18405,k-
2109,23939,30529,k-
20243,25651,25739,k-
39154,3516,16584,r-
8176,14182,29422,k-
8354,2416,20311,k-
15087,23363,23364,r-
31834,8338,8341,k-
12040,5034,22012,k-
25677,775,19501,r-
5112,26264,28298,k-
2872,1395,30856,k-
15466,9306,23540,k-
20688,25946,25939,k-
30534,30868,7083,k-
7376,24929,29123,r-
40527,1065,1066,k-
35344,2740,116,r-
27507,3614,3616,r-
11638,5084,21832,k-
41381,1930,1919,r-
30214,6723,6755,r-
9978,21074,21075,r-
7182,19753,29035,k-
36490,6612,13897,k-
23557,12086,27288,k-
10629,21372,21373,k-
17829,6793,24591,k-
33220,23767,9823,r-
18428,1560,24848,k-
4756,7728,28094,k-
38273,3109,15686,k-
5842,5149,28556,k-
8680,9015,18242,r-
6497,9433,28759,k-
14408,23036,23037,r-
21308,26213,26212,k-
10576,5366,18394,r-
5389,7434,28429,r-
25049,13423,27973,k-
40627,18063,1172,k-
27558,20921,3661,k-
762,22188,29963,k-
40935,1449,1450,k-
26863,20040,20041,k-
37086,20,344,r-
26256,1315,19750,k-
21230,26161,26178,k-
3273,9958,31016,k-
26114,692,19699,r-
42624,3218,3219,k-
30248,24877,6790,r-
148,31218,29701,r-
37025,333,334,k-
36613,1249,14026,k-
5288,23210,28403,k-
35497,8911,12746,r-
14602,22442,23123,k-
24136,9797,27547,k-
16420,23950,23951,k-
42126,428,2708,r-
34817,825,11836,r-
36999,14312,14384,k-
8529,2646,20403,k-
4139,17253,29451,k-
28773,4115,5084,k-
26380,1438,19822,k-
10510,20836,21332,k-
25184,15810,28037,k-
15518,9321,23561,r-
20541,17942,25869,k-
23342,7290,19277,k-
3446,16294,31084,k-
2371,28515,30645,k-
1389,26257,30225,k-
31913,8414,8418,k-
25427,8260,19378,r-
9330,20765,20770,k-
30317,6878,6879,r-
3799,9716,31221,r-
40629,1352,1170,r-
33286,4452,9900,k-
1541,27403,30286,k-
38523,4969,15948,k-
699,6490,29938,k-
2771,20107,30812,k-
14833,8670,23239,k-
2103,23904,30526,k-
25324,19331,19332,k-
8773,2882,20502,k-
16045,6664,23768,r-
2568,23543,30724,r-
34580,11535,11536,k-
3540,1226,31121,k-
5300,20815,28405,k-
36616,14027,14029,r-
15737,18846,18848,k-
18834,12351,25020,k-
40199,16081,729,k-
3560,30764,31129,k-
27247,18191,20246,k-
27677,667,3786,k-
40525,1060,1064,k-
21144,26131,26132,k-
41781,22916,2346,k-
38492,8569,15909,r-
27341,639,3453,r-
24469,30212,27690,k-
10064,21119,21122,k-
7365,12031,29120,k-
11484,18468,18477,k-
15710,9542,23628,k-
2195,11405,30565,r-
24522,12642,19314,r-
22881,15881,26987,k-
17475,11000,24438,k-
6323,9414,28704,k-
19375,29692,25289,k-
37343,1092,14716,k-
6157,28659,28658,k-
16144,9941,23813,k-
35078,7259,12203,k-
12682,22299,22300,k-
8588,13424,20427,r-
2194,24614,30565,k-
6751,23182,28855,r-
1590,13402,30305,k-
26981,2022,20107,k-
15516,6315,23560,r-
15508,19274,23556,k-
4439,19986,29542,k-
6597,7830,28791,k-
41935,2489,2495,r-
23855,7294,27422,r-
7185,5182,29037,k-
34181,10157,10999,k-
26639,19948,19950,r-
39036,13092,16451,k-
25304,748,19323,r-
563,5880,29880,r-
22672,323,19224,k-
1014,6270,30073,r-
14787,8632,23213,r-
40904,19865,1421,k-
36052,11631,13411,k-
8598,18011,20433,k-
23068,260,19253,k-
30560,3756,7119,r-
5741,6250,28523,k-
18081,11546,24701,r-
10464,18366,18367,k-
11411,10185,21747,k-
33549,23878,10156,r-
37121,30260,14492,k-
5880,5325,28564,r-
14030,7676,22858,r-
35528,25481,12781,r-
32882,5814,9429,r-
10106,21137,21138,k-
7801,27300,29287,r-
7298,24588,29092,k-
10634,4253,21376,k-
14591,3135,23121,r-
3151,28715,30965,k-
28995,5316,5350,r-
3180,2068,30979,r-
2372,19325,30645,r-
11974,3546,21982,r-
6604,8711,28794,k-
28660,28327,4969,k-
38545,15550,15971,k-
11768,21883,21885,k-
26261,1070,19753,k-
20057,25634,25635,k-
5850,6761,28557,r-
3380,13345,31056,k-
35500,17796,12748,k-
15687,18803,18836,r-
29577,5880,5970,r-
20393,13584,25807,k-
32709,27865,9253,r-
6445,7363,28746,r-
41265,20017,1807,k-
10528,4103,21337,r-
37163,10014,14521,r-
10545,3981,21344,k-
15928,22586,23718,r-
3898,20031,31257,k-
36557,26020,13965,k-
5377,26865,28426,k-
30216,23569,6757,r-
23470,29670,19281,k-
32371,3778,8894,k-
32838,17856,9385,k-
30987,6934,7523,r-
31374,1179,7919,r-
4901,22959,28169,k-
6577,8378,28783,r-
10245,8463,21212,r-
15647,18822,18825,r-
15656,29753,23610,r-
12418,28600,22170,k-
28089,4075,4250,r-
20283,8013,25757,r-
11273,21693,21694,k-
41884,2449,2450,r-
21173,26151,26149,k-
33586,10194,10190,k-
4572,2384,29582,k-
31923,8424,8431,k-
41225,1762,1766,r-
13191,18686,18687,r-
40933,4628,1447,r-
15286,6602,23458,r-
5616,16491,28494,k-
27785,2656,3882,r-
6576,7768,28783,k-
27533,20957,3515,k-
18630,864,19052,r-
6260,8508,28688,r-
13500,6935,22597,k-
17994,10890,24660,r-
28374,28084,4623,k-
16609,11997,24042,k-
31319,7874,7875,k-
16342,10431,23916,k-
26777,1764,20014,k-
32958,1193,9521,k-
29845,9283,6310,r-
34626,7141,11595,r-
5427,14046,28440,r-
6254,6837,28686,k-
40955,22937,1468,k-
1522,27242,30278,k-
38480,8786,15893,k-
27571,24448,3675,r-
42229,2352,2815,k-
31582,8117,8136,k-
19967,23130,25583,r-
29319,5692,5693,r-
6643,3723,28812,k-
41612,7755,2173,r-
18570,11947,24907,k-
3194,11589,30984,r-
5219,27037,28365,k-
10845,21482,21484,k-
29252,5621,5622,r-
12256,5694,22088,k-
27548,2067,3657,k-
32977,7101,9546,r-
33730,10362,10365,r-
40174,19404,79,k-
39782,10859,17340,k-
30538,5380,7088,k-
29691,828,6124,r-
12823,22347,22348,r-
42324,31176,2885,r-
18593,12056,24913,k-
25540,3572,19433,r-
33366,29008,9987,k-
41869,2116,2430,k-
7332,8122,29105,r-
39038,13092,16452,k-
33209,4880,9809,k-
21258,11427,26188,k-
15852,23681,23682,k-
22524,19201,19205,k-
16332,10142,23910,k-
30162,6697,6703,k-
42134,490,2714,k-
40642,29525,1185,k-
19606,25385,25390,r-
18739,13169,24979,k-
8904,18560,20558,k-
19031,30588,25109,k-
7755,21331,29266,k-
2299,25650,30614,k-
40172,699,700,k-
6419,11249,28737,k-
38475,14039,15888,r-
7196,7386,29044,k-
2012,28628,30488,k-
26149,1102,18136,r-
14334,17728,17826,k-
29669,1407,6092,r-
40958,1151,1475,k-
10637,2027,21377,r-
36056,6885,13409,k-
8522,2639,20399,k-
10447,21300,21309,k-
1295,30182,30183,r-
1290,25027,30180,k-
36002,25714,13376,k-
6734,8419,28816,k-
11449,11559,18463,k-
29408,12228,5797,k-
6838,23348,28890,r-
10570,5366,18391,r-
40092,3572,642,r-
3189,8908,30983,r-
2731,4372,30796,k-
8820,2942,20524,k-
18479,11924,24862,k-
4127,21824,31338,k-
33285,998,9900,k-
26654,19956,19957,k-
12441,5878,22183,r-
20055,25635,25634,k-
5387,3740,28428,k-
8412,2511,20345,k-
24254,16231,27591,k-
38430,13479,15837,k-
28194,21493,4403,r-
29908,2415,6402,k-
18573,19048,19046,r-
28460,5213,4736,k-
14737,8527,23188,k-
4109,1736,31331,r-
15933,23719,23720,k-
17097,24185,24292,k-
16064,9851,23776,r-
14421,8067,23042,k-
2054,484,30506,k-
144,100,29700,r-
11368,18445,18446,k-
8720,18248,18254,k-
6200,23847,28670,k-
40931,19825,1446,k-
25707,18090,18092,k-
41268,20288,1808,k-
1344,16351,30203,r-
5902,7225,28570,r-
30487,4957,7051,r-
1498,5574,30270,k-
30291,6820,6834,k-
15078,23359,23361,k-
543,28119,29870,k-
19592,13038,25383,k-
31158,7735,7721,r-
41692,29175,2276,k-
1345,18213,30203,k-
12735,6170,22320,r-
26890,29248,20059,r-
1025,23913,30076,k-
16401,10238,23941,k-
40249,378,782,r-
33980,10059,10694,k-
21317,4435,26219,r-
39084,29131,550,k-
32832,9383,9382,k-
38799,4440,16208,r-
35418,6875,12667,k-
26816,17952,20026,k-
26503,752,19885,k-
32552,9089,9082,r-
27152,19791,20198,k-
28087,4181,4240,r-
24112,16705,27536,k-
41494,1987,2050,k-
19603,2722,19071,k-
33441,29027,10059,k-
24992,27946,27947,k-
33191,9786,9787,k-
11103,4798,21608,k-
29956,5064,6456,k-
2921,30876,30877,k-
12675,3579,18592,r-
10769,4311,21448,k-
5040,23357,28243,k-
5217,15836,28365,k-
4233,777,29490,k-
11870,5318,21933,r-
16208,9995,23846,k-
16281,23881,23885,k-
26088,19684,19685,k-
5028,11989,28235,k-
20239,29670,25736,k-
30017,6541,6542,k-
5120,14502,28300,r-
33555,10162,10163,k-
36856,14266,14268,k-
19428,13114,25312,k-
10069,21120,21124,r-
9892,21025,21024,k-
9975,21070,21072,r-
16464,11424,23970,r-
40411,2085,959,r-
18792,12295,25002,k-
30176,6724,6727,r-
31341,3249,7891,k-
3818,7774,31228,r-
26897,1890,20064,k-
35867,13036,13228,k-
42645,3233,3235,k-
41442,283,1996,k-
41450,30153,1991,k-
22480,26791,26792,k-
32383,8900,8906,r-
25901,15729,18114,k-
4789,28104,28111,k-
34627,11590,11596,r-
42625,3090,3219,r-
2262,29902,30595,k-
15291,9115,23461,k-
14977,28884,23311,k-
22844,14307,26972,k-
10594,10743,18398,k-
7747,26150,29264,k-
33714,10349,10350,k-
15813,9076,23665,k-
14074,7721,22880,r-
28973,5321,5322,k-
14950,23298,23299,k-
3385,28184,31058,k-
32422,4485,8950,r-
1586,3491,30303,k-
11653,21839,21840,k-
39636,9418,17163,k-
34938,11975,11994,k-
20078,25646,25647,k-
19377,25291,25292,k-
29106,21953,5461,k-
20809,8840,19137,k-
25569,13702,19452,k-
31650,18147,8210,k-
30914,7475,7477,r-
36942,4048,14344,k-
4333,8529,29511,k-
12736,6171,22321,r-
8389,2473,20332,k-
13925,62,22811,k-
1216,20088,30152,k-
40441,640,991,r-
41397,20088,1943,k-
21201,14232,26164,k-
35688,154,158,k-
32933,9491,9498,k-
31760,23104,8294,k-
25384,30727,19363,r-
20003,13382,25604,k-
27955,4087,4090,r-
8378,2526,20326,k-
31492,1265,8031,k-
40371,3541,897,r-
21434,26268,26269,k-
30046,6583,6584,k-
11616,5059,21823,k-
38529,7950,15957,r-
15756,17458,18851,k-
40979,19854,1499,k-
9113,20636,20638,k-
35704,30460,164,k-
35061,8215,12182,r-
6002,6023,28606,k-
32253,18498,8765,k-
38842,12529,16254,k-
15850,7208,23682,r-
15979,28986,23738,k-
40526,1064,1065,k-
11233,1931,21673,k-
4691,28736,29617,r-
25710,18092,18094,k-
15356,17939,18788,r-
37723,18626,15108,k-
8714,18252,18251,k-
41050,28711,1572,r-
10602,17880,21359,k-
3481,4080,31097,r-
25992,19638,19639,k-
30895,1327,7459,r-
21393,14472,26247,k-
26912,18424,20072,k-
3098,30942,30944,k-
30740,29623,7246,r-
27917,4041,4046,k-
30139,5608,6586,k-
9409,3333,20812,k-
36579,13917,13984,k-
40294,828,827,r-
25196,17304,28043,k-
13746,22721,22722,k-
2325,25650,30625,k-
4931,24392,28183,r-
22689,15777,26871,k-
33404,30412,10014,r-
27708,3813,3816,r-
40752,1280,1278,k-
5159,620,28330,r-
18551,12010,24898,k-
15565,18811,18812,k-
10616,21365,21367,r-
41218,1759,1760,k-
5236,21550,28379,k-
26828,9556,18198,r-
26152,8340,18137,k-
6868,23404,28898,r-
11809,5272,21902,k-
26680,2731,18177,k-
6273,25378,28692,k-
26400,1455,19832,k-
15243,23438,23439,k-
13657,22676,22677,k-
32534,9022,9053,r-
18295,11802,24790,k-
36387,10295,13774,r-
13054,18673,18668,k-
12226,22073,22074,k-
37033,265,337,r-
6923,27044,28921,k-
986,9856,30061,k-
41370,283,1910,k-
24577,17052,27738,r-
38638,11458,16062,k-
8937,6166,20573,k-
12800,18610,18611,k-
34990,12071,12074,r-
27623,3754,3735,r-
20658,5025,19117,k-
13142,22420,22447,k-
33644,6806,10257,r-
24659,23882,27774,k-
14881,23264,23265,r-
27733,3779,3835,k-
13644,7249,22669,k-
33140,9699,9703,k-
42451,20179,3004,k-
26781,1763,20016,k-
9779,206,20970,r-
35343,29140,116,r-
39482,7366,16962,r-
40771,548,1295,r-
25812,19554,19555,r-
28981,15669,5328,r-
33581,7378,10186,r-
42154,2739,2740,r-
42753,3346,3347,k-
13849,22770,22771,k-
3755,2968,31205,r-
7464,6060,29158,k-
18528,11966,24889,k-
22747,15788,26912,k-
42132,25759,2711,k-
23319,913,27180,k-
27721,4721,3819,r-
5713,14482,28517,k-
843,1889,30001,r-
21136,21354,26129,r-
5014,5860,28231,r-
14743,23190,23191,r-
26740,19986,19991,k-
581,6094,29889,r-
25803,19550,19549,r-
37235,385,379,k-
32462,5051,8992,k-
6169,9851,28662,r-
19368,25270,25286,k-
12271,5746,22093,k-
2765,643,30810,r-
30933,7483,7488,r-
1069,18893,30093,r-
3456,12208,31087,r-
32512,28436,9039,r-
10578,2126,18395,r-
26835,1811,17966,k-
35958,11560,13320,r-
19476,25332,25333,k-
10407,4081,21287,r-
21536,28544,26318,k-
26116,29481,19699,r-
34538,7494,11480,k-
36979,10394,14372,r-
25343,30229,19341,r-
2060,21903,30508,k-
10015,3813,21095,r-
39776,10124,17329,k-
11958,5383,21974,r-
13351,22426,22521,k-
9341,3369,20778,k-
7385,28373,29128,r-
10016,3226,21096,k-
6645,8084,28813,k-
845,555,30002,r-
18584,18112,24910,k-
9912,21031,21033,k-
20734,8691,25959,k-
32589,28915,9124,k-
19336,2010,25266,k-
5635,26641,28498,k-
6206,23850,28673,r-
10371,4079,21270,k-
40147,678,676,r-
7237,3412,29063,k-
1819,23812,30400,k-
11608,5041,21819,k-
8071,25604,29082,k-
40597,17452,1151,k-
41416,20136,1960,r-
5914,30024,28573,r-
30251,6793,6780,r-
36088,13442,13443,r-
14705,23145,23172,k-
28833,21867,5160,r-
16308,10115,23898,k-
18398,24826,24832,k-
15224,9058,23430,k-
42458,29609,3010,r-
4116,20428,31335,r-
32710,2449,9254,r-
3877,3229,31250,k-
10302,21248,21238,k-
27936,4057,4068,k-
17537,8935,24459,k-
21509,26302,26303,k-
28589,10208,4881,k-
6607,8105,28797,r-
2823,2715,30833,k-
5795,22574,28543,k-
25022,15815,27962,k-
6214,6753,28675,r-
36462,18254,13866,k-
2609,29387,30742,r-
13311,3424,22523,k-
10887,5293,21499,r-
33239,23777,9852,k-
19487,111,19063,r-
20959,385,19162,k-
12980,3894,18642,r-
30503,7064,7066,k-
28162,4361,4365,k-
3816,31178,31227,k-
26324,19683,19789,k-
9342,20780,20781,r-
6122,3479,28650,k-
20769,19128,19129,k-
28852,5091,5173,k-
12738,22320,22321,r-
14011,30487,18728,k-
4378,1178,29525,k-
25404,591,19371,r-
42537,3114,3115,k-
42144,494,2723,r-
24130,16725,27544,k-
29909,18697,6407,r-
42250,1223,2830,k-
15797,9638,23657,k-
24291,16854,27606,k-
7711,2290,29248,r-
15877,7197,23696,r-
29373,22109,5758,k-
28163,4364,4366,r-
5607,7570,28492,k-
12255,5694,22087,k-
14039,20032,22862,k-
7651,28504,29228,r-
23539,16235,27281,k-
10726,21423,21426,k-
25766,35,19529,k-
5540,4133,28474,r-
12498,4314,22212,k-
39609,28444,17124,k-
42695,2219,3288,k-
15735,18843,18847,k-
14990,9752,23320,k-
9731,25273,20946,k-
36464,1505,13868,k-
31204,2367,7781,k-
25102,12043,27999,k-
30253,6795,6760,k-
35406,533,12640,r-
24195,416,19292,r-
12218,22070,22071,k-
3140,5750,30961,k-
15618,9468,23594,r-
35585,25291,12850,k-
21537,26318,26319,k-
38262,464,475,r-
15693,18202,23621,k-
27142,2172,20195,k-
42227,126,2782,r-
32364,4809,8888,k-
10047,134,21113,k-
20019,25611,25612,k-
28458,5212,4736,k-
5183,20012,28343,k-
33842,2300,10512,k-
41894,20330,2463,k-
32899,3026,9448,r-
26676,18174,18175,r-
22522,309,19204,k-
18374,4400,19029,r-
1354,21322,30207,r-
9381,20781,20803,r-
12589,22211,22253,k-
41546,2102,2103,k-
7170,23922,29031,k-
6335,26833,28707,k-
14720,8489,23178,r-
40917,29642,1435,k-
27254,23384,20250,k-
8908,3040,20560,k-
3083,18270,30852,r-
755,9619,29959,k-
20697,413,25944,r-
22876,26982,26984,k-
27723,3819,3821,r-
34171,4561,10987,r-
23189,27111,27112,k-
16225,10041,23855,k-
53,28231,29656,r-
5650,4459,28502,k-
40946,17102,1461,k-
4570,2375,29581,k-
2579,17218,30730,k-
9658,29497,20910,r-
30915,2636,7477,k-
20042,25724,25627,k-
15473,9361,23544,k-
9332,3431,20771,k-
24090,16698,27525,k-
3230,5815,30999,k-
11466,17845,18466,k-
2834,8690,30840,r-
26624,523,19938,r-
39069,28494,16491,k-
14079,22652,22882,r-
29101,2774,5452,k-
34796,11804,11805,k-
16458,3275,23968,k-
11477,18462,18474,k-
23259,7366,27151,r-
14669,6792,23155,k-
10978,21545,21546,k-
13345,6656,22539,k-
17993,24659,24660,k-
20985,26054,26060,r-
13729,7401,22713,k-
4788,22044,28111,k-
24048,16652,27505,k-
23582,27298,27299,r-
28634,2182,4933,k-
6636,8077,28809,r-
41275,423,1813,r-
9477,18423,20834,k-
9095,18300,18305,k-
6904,9113,28914,k-
9180,20676,20678,k-
20542,17943,25869,k-
16495,23981,23983,k-
11889,21941,21942,r-
8109,14811,29394,r-
17907,12032,18999,k-
25872,19585,19586,k-
685,18180,29931,k-
36642,30141,14049,k-
4830,28491,28133,k-
2879,28992,30859,r-
7436,29140,29150,r-
7715,278,29248,r-
33615,5314,10219,r-
41943,2498,2472,k-
18499,5751,24873,r-
28592,1139,4884,r-
27470,3566,3567,r-
35886,2822,13240,r-
41898,2461,2465,r-
9882,3733,21018,r-
41936,2465,2496,r-
31400,151,7943,k-
40238,769,770,r-
33303,9913,9916,r-
32774,2078,9322,k-
21391,26246,26247,k-
31500,23034,8041,r-
9410,20812,20813,k-
20634,28492,19111,k-
9505,21022,20844,k-
29243,1879,5613,r-
29426,22121,5810,k-
14382,206,23023,r-
3210,9144,30991,r-
27645,30001,3754,r-
8170,48,29421,k-
13674,17997,22685,k-
20958,2227,19162,k-
24335,3886,27629,k-
21285,14359,26199,k-
34615,10427,11581,r-
15301,8317,23466,r-
15597,9458,23585,k-
12493,28607,22209,r-
14860,8709,23253,k-
20485,184,19103,k-
36080,2710,13424,r-
28312,275,4531,r-
15092,23365,23366,r-
10632,4148,21374,k-
17436,24403,24424,k-
36352,388,260,k-
10021,12219,18348,k-
32118,28866,8617,r-
23077,16040,27066,k-
8376,2481,20325,r-
1708,28552,30356,k-
27173,15566,20209,r-
35908,13260,13262,k-
142,27121,29699,k-
28213,4411,4418,r-
31040,3595,7582,k-
14880,4013,23264,r-
5958,8609,28587,k-
13020,23211,22414,k-
14650,8405,23145,r-
32149,4313,8652,k-
36784,14205,14206,k-
9388,20765,20805,r-
29680,2151,6107,k-
35562,25243,12822,k-
34918,11859,11968,k-
41445,2044,1998,k-
20086,25655,25651,k-
8774,2882,20503,k-
4871,22550,28156,k-
19167,11884,25171,r-
22870,333,19233,k-
27366,7641,3472,r-
25547,29358,19438,r-
18267,11772,24777,k-
1042,25386,30083,r-
29790,6153,6239,k-
33085,9667,9676,r-
3547,1227,31124,r-
34844,29082,11879,k-
3538,28439,31120,k-
32624,6337,9161,r-
25402,29949,19370,k-
42136,30833,2717,k-
17888,17920,24616,r-
16115,23797,23799,k-
33206,5732,9807,r-
31371,7919,7918,r-
16147,9941,23814,k-
10026,21098,21102,k-
40472,29505,1007,r-
13237,18346,22491,k-
11476,18472,18473,k-
26736,17962,17786,k-
3175,8330,30976,r-
31285,3728,7846,k-
16917,24184,24185,k-
12262,22089,22090,k-
32395,26260,8919,r-
4118,2132,31336,k-
8087,20252,29385,k-
20186,25719,25710,k-
4235,1310,29492,k-
27178,15852,18212,k-
13837,20470,22765,k-
12893,6271,22377,k-
38713,8524,16132,r-
25568,9431,19452,k-
10652,4309,21385,k-
6855,8983,28895,k-
42244,28909,2827,k-
32617,759,9155,r-
4464,1830,29549,r-
23118,370,19260,k-
19525,18794,19070,k-
20421,25817,25818,k-
20043,17397,25628,k-
4413,19547,29535,k-
20110,13373,25665,k-
7902,8422,29327,r-
5707,19325,28515,r-
36132,10434,208,r-
20327,13549,25776,k-
28209,4414,4416,r-
7685,315,29237,r-
10708,21411,21412,k-
20549,11900,25873,k-
27320,3414,3419,r-
4718,29182,29625,k-
13946,7615,22821,k-
33438,2415,10054,k-
18278,9089,24783,r-
31408,28136,7956,k-
29022,22000,5383,r-
11766,21883,21884,k-
510,24532,29857,k-
6463,19025,28751,r-
2284,17969,30604,k-
41167,9212,359,r-
11100,4635,21607,k-
17455,10982,24432,k-
5004,24774,28226,k-
12969,28589,18640,k-
31051,7608,7607,r-
9520,18333,18332,k-
24560,19830,27729,k-
36596,10025,14001,k-
38411,15807,15811,k-
41363,20100,1909,k-
16418,10252,23951,k-
25406,29479,19372,r-
40406,475,952,r-
12485,5796,22206,k-
16135,9930,23809,k-
738,20980,29953,k-
27624,814,3737,k-
19156,9547,25165,r-
3837,22298,31236,r-
28599,1101,4893,r-
11899,23939,21947,k-
2669,18035,30767,k-
30947,18764,7494,k-
41371,286,1910,r-
13637,3785,22665,r-
38314,19414,38,r-
41688,878,2264,r-
30445,6682,7011,k-
310,1237,29771,r-
37217,15885,386,k-
41941,2496,2497,k-
36640,26065,14050,k-
30962,7513,7510,r-
6684,23087,28829,k-
6915,9143,28919,r-
20532,25865,25866,k-
8231,16992,29441,r-
31439,7971,7973,k-
15333,23482,23483,k-
24483,23233,27697,k-
29620,275,6024,r-
38923,12877,16341,r-
24642,27765,27766,r-
17301,18651,24360,k-
5206,25926,28357,r-
23074,18113,19255,k-
35075,12193,12198,k-
22833,14627,26968,k-
28399,29812,4660,k-
195,14261,29723,k-
6240,6795,28682,k-
23188,15981,27112,k-
1350,19163,30205,r-
7380,16842,29127,r-
30889,7453,7454,k-
36266,5113,13647,k-
15867,22653,23691,r-
40923,1507,1445,r-
37644,5582,15030,r-
17236,6216,18949,k-
26194,18147,18150,k-
20029,5689,25621,r-
9216,4955,20698,r-
1848,15628,30412,r-
38506,114,500,k-
22830,2781,19228,k-
26985,2007,20110,k-
12895,18573,22377,k-
27979,697,4125,k-
524,4467,29862,k-
32554,9087,9088,k-
11875,11796,21935,k-
18892,12432,25047,k-
